weighted_sum,V,V_ideal,Error
40,182.87621438503268,140.50567150115967,104.86061871051785
41,182.95432627201083,144.01831328868866,108.2951486110687
42,183.0456852912903,147.53095507621765,111.71643137931821
43,183.12373757362369,151.04359686374664,115.15102088451383
44,183.19121003150943,154.55623865127563,118.59619021415708
45,183.2847744226456,158.06888043880463,122.0152676105499
46,183.349758386612,161.58152222633362,125.46292543411249
31,182.1698248386383,108.89189541339874,73.9532321691513
32,182.2647005319596,112.40453720092773,77.37099826335901
33,182.3275536298752,115.91717898845673,80.82078695297238
34,182.40907788276672,119.42982077598572,84.25190448760986
35,182.5010627508164,122.94246256351471,87.67256140708918
36,182.57176876068115,126.4551043510437,91.11449718475342
37,182.64184892177585,129.9677461385727,94.55705881118772
38,182.740792632103,133.48038792610168,97.97075688838956
39,182.8029900789261,136.99302971363068,101.42120122909546
40,182.88639187812808,140.50567150115967,104.85044121742246
41,182.9952001571656,144.01831328868866,108.25427472591392
42,183.04742872715,147.53095507621765,111.71468794345853
43,183.1341236829758,151.04359686374664,115.14063477516171
44,183.21245908737183,154.55623865127563,118.57494115829468
45,183.29876661300665,158.06888043880463,122.00127542018885
46,183.3575367927552,161.58152222633362,125.45514702796928
47,183.4330707788468,165.0941640138626,128.89225482940668
32,182.23994970321647,112.40453720092773,77.39574909210214
33,182.32880532741547,115.91717898845673,80.81953525543213
34,182.4206560850144,119.42982077598572,84.24032628536219
35,182.516947388649,122.94246256351471,87.65667676925659
36,182.58973956108093,126.4551043510437,91.09652638435364
37,182.65525996685028,129.9677461385727,94.54364776611328
38,182.7559620141983,133.48038792610168,97.95558750629425
39,182.8291565179825,136.99302971363068,101.39503479003903
40,182.88595974445343,140.50567150115967,104.8508733510971
41,182.9713881015778,144.01831328868866,108.27808678150174
42,183.0427199602128,147.53095507621765,111.71939671039573
43,183.1287443637848,151.04359686374664,115.14601409435272
44,183.1973344087601,154.55623865127563,118.5900658369064
45,183.2926869392396,158.06888043880463,122.00735509395591
46,183.3517104387284,161.58152222633362,125.4609733819961
47,183.43685567379,165.0941640138626,128.88846993446347
48,183.51088464260104,168.6068058013916,132.32708275318143
32,223.6926704645157,112.40453720092773,35.94302833080292
33,223.77552092075348,115.91717898845673,39.372819662094116
34,223.85640442371368,119.42982077598572,42.8045779466629
35,223.9333540201187,122.94246256351471,46.240270137786865
36,224.00572896003723,126.4551043510437,49.68053698539734
37,224.0863740444184,129.9677461385727,53.11253368854517
38,224.1692394018173,133.48038792610168,56.54231011867526
39,224.2422252893448,136.99302971363068,59.98196601867676
40,224.30990636348724,140.50567150115967,63.42692673206329
41,224.3905663490296,144.01831328868866,66.85890853404993
42,224.4667112827301,147.53095507621765,70.29540538787842
43,224.5580106973648,151.04359686374664,73.7167477607727
44,224.614292383194,154.55623865127563,77.1731078624725
45,224.6856540441513,158.06888043880463,80.61438798904419
46,224.76494312286377,161.58152222633362,84.04774069786072
47,224.842369556427,165.0941640138626,87.48295605182648
48,224.9210476875305,168.6068058013916,90.91691970825198
33,223.7705439329148,115.91717898845673,39.377796649932804
34,223.8567620515824,119.42982077598572,42.804220318794194
35,223.9425927400589,122.94246256351471,46.23103141784668
36,224.00957345962524,126.4551043510437,49.676692485809326
37,224.0860611200333,129.9677461385727,53.11284661293027
38,224.1562008857727,133.48038792610168,56.55534863471985
39,224.24660623073572,136.99302971363068,59.97758507728582
40,224.32881593704224,140.50567150115967,63.4080171585083
41,224.39932823181152,144.01831328868866,66.850146651268
42,224.465161561966,147.53095507621765,70.29695510864252
43,224.53710436820984,151.04359686374664,73.73765408992767
44,224.6152758598328,154.55623865127563,77.17212438583371
45,224.70034658908844,158.06888043880463,80.59969544410706
46,224.7701436281204,161.58152222633362,84.0425401926041
47,224.8566895723343,165.0941640138626,87.46863603591919
48,224.92025792598724,168.6068058013916,90.91770946979523
49,224.9997705221176,172.1194475889206,94.35083866119388
34,223.84625673294067,119.42982077598572,42.81472563743591
35,223.94348680973053,122.94246256351471,46.23013734817505
36,224.0238636732101,126.4551043510437,49.66240227222448
37,224.09787774086,129.9677461385727,53.10102999210355
38,224.16630387306213,133.48038792610168,56.54524564743042
39,224.23560917377472,136.99302971363068,59.988582134246826
40,224.31746125221247,140.50567150115967,63.41937184333807
41,224.39846396446228,144.01831328868866,66.85101091861725
42,224.47137534618372,147.53095507621765,70.2907413244248
43,224.5468646287918,151.04359686374664,73.7278938293457
44,224.6282398700714,154.55623865127563,77.15916037559509
45,224.68827664852145,158.06888043880463,80.61176538467404
46,224.76857900619507,161.58152222633362,84.04410481452942
47,224.846825003624,165.0941640138626,87.47850060462949
48,224.9201238155365,168.6068058013916,90.91784358024597
49,224.99196231365204,172.1194475889206,94.35864686965942
50,225.0710129737854,175.63208937644958,97.79223799705505
35,223.94567728042605,122.94246256351471,46.227946877479525
36,224.01730716228485,126.4551043510437,49.66895878314972
37,224.09602999687195,129.9677461385727,53.102877736091614
38,224.17870163917544,133.48038792610168,56.53284788131711
39,224.24575686454773,136.99302971363068,59.978434443473816
40,224.31616485118863,140.50567150115967,63.420668244361906
41,224.39470887184143,144.01831328868866,66.8547660112381
42,224.468395113945,147.53095507621765,70.29372155666351
43,224.5416045188904,151.04359686374664,73.7331539392471
44,224.6174514293671,154.55623865127563,77.16994881629941
45,224.702537059784,158.06888043880463,80.5975049734115
46,224.76458549499512,161.58152222633362,84.04809832572937
47,224.83950853347773,165.0941640138626,87.48581707477575
48,224.93432462215424,168.6068058013916,90.90364277362823
49,224.99345242977145,172.1194475889206,94.35715675354001
50,225.0729501247406,175.63208937644958,97.79030084609985
51,225.1338064670563,179.14473116397858,101.24208629131314
36,224.01924431324005,126.4551043510437,49.66702163219452
37,224.097803235054,129.9677461385727,53.101104497909574
38,224.1725027561188,133.48038792610168,56.53904676437375
39,224.2569029331208,136.99302971363068,59.96728837490073
40,224.32494163513184,140.50567150115967,63.4118914604187
41,224.3934869766236,144.01831328868866,66.85598790645594
42,224.4715392589569,147.53095507621765,70.29057741165161
43,224.55249726772308,151.04359686374664,73.72226119041443
44,224.61198270320887,154.55623865127563,77.17541754245764
45,224.6929258108139,158.06888043880463,80.60711622238159
46,224.76862370967865,161.58152222633362,84.04406011104584
47,224.84351694583893,165.0941640138626,87.48180866241455
48,224.9155193567276,168.6068058013916,90.92244803905487
49,224.98980164527893,172.1194475889206,94.36080753803253
50,225.0703871250153,175.63208937644958,97.79286384582517
51,225.142315030098,179.14473116397858,101.23357772827146
52,225.2108156681061,182.65737295150757,104.67771887779233
37,224.0879088640213,129.9677461385727,53.11099886894226
38,224.16460514068604,133.48038792610168,56.54694437980652
39,224.23875331878665,136.99302971363068,59.985437989234896
40,224.32176768779755,140.50567150115967,63.41506540775299
41,224.4031876325608,144.01831328868866,66.84628725051874
42,224.47316348552704,147.53095507621765,70.28895318508148
43,224.5461344718933,151.04359686374664,73.7286239862442
44,224.62250292301172,154.55623865127563,77.16489732265478
45,224.6924042701721,158.06888043880463,80.6076377630234
46,224.7693240642548,161.58152222633362,84.0433597564697
47,224.8454838991165,165.0941640138626,87.47984170913699
48,224.91984069347384,168.6068058013916,90.91812670230863
49,225.0013798475265,172.1194475889206,94.34922933578497
50,225.06356239318848,175.63208937644958,97.79968857765198
51,225.146621465683,179.14473116397858,101.22927129268643
52,225.2079397439957,182.65737295150757,104.68059480190274
53,225.2833843231201,186.17001473903656,108.11779201030734
38,224.1780310869217,133.48038792610168,56.53351843357086
39,224.2410182952881,136.99302971363068,59.98317301273346
40,224.3192046880722,140.50567150115967,63.41762840747833
41,224.4157195091248,144.01831328868866,66.83375537395472
42,224.48699176311493,147.53095507621765,70.27512490749359
43,224.55190122127533,151.04359686374664,73.72285723686218
44,224.6207892894745,154.55623865127563,77.16661095619202
45,224.7024029493332,158.06888043880463,80.5976390838623
46,224.7727662324905,161.58152222633362,84.03991758823398
47,224.8373180627823,165.0941640138626,87.48800754547119
48,224.9271720647812,168.6068058013916,90.91079533100128
49,224.99920427799225,172.1194475889206,94.35140490531921
50,225.07376968860623,175.63208937644958,97.78948128223422
51,225.1395285129548,179.14473116397858,101.23636424541465
52,225.2167463302613,182.65737295150757,104.67178821563715
53,225.2874672412873,186.17001473903656,108.11370909214014
54,225.3699898719788,189.68265652656555,111.54382824897763
39,224.2380380630493,136.99302971363068,59.98615324497226
40,224.31929409503937,140.50567150115967,63.41753900051117
41,224.39098358154297,144.01831328868866,66.85849130153656
42,224.47353601455688,147.53095507621765,70.28858065605164
43,224.5464473962784,151.04359686374664,73.7283110618591
44,224.61986541748047,154.55623865127563,77.16753482818604
45,224.69863295555115,158.06888043880463,80.60140907764435
46,224.7704267501831,161.58152222633362,84.04225707054138
47,224.843978881836,165.0941640138626,87.48134672641748
48,224.9179184436798,168.6068058013916,90.92004895210266
49,225.0041663646698,172.1194475889206,94.34644281864166
50,225.0722348690033,175.63208937644958,97.79101610183716
51,225.1477688550949,179.14473116397858,101.22812390327454
52,225.2092063426972,182.65737295150757,104.67932820320124
53,225.29289126396185,186.17001473903656,108.10828506946558
54,225.36112368106845,189.68265652656555,111.55269443988797
55,225.43917596340185,193.19529831409454,114.98728394508356
40,224.3167906999588,140.50567150115967,63.420042395591736
41,224.3894785642624,144.01831328868866,66.85999631881714
42,224.4689464569092,147.53095507621765,70.29317021369931
43,224.5473563671112,151.04359686374664,73.7274020910263
44,224.62810575962067,154.55623865127563,77.15929448604584
45,224.69289600849152,158.06888043880463,80.60714602470398
46,224.7673124074936,161.58152222633362,84.0453714132309
47,224.84461963176727,165.0941640138626,87.4807059764862
48,224.91954267025,168.6068058013916,90.91842472553247
49,224.9918133020401,172.1194475889206,94.35879588127136
50,225.07937252521515,175.63208937644958,97.7838784456253
51,225.1478135585785,179.14473116397858,101.22807919979095
52,225.21553933620456,182.65737295150757,104.67299520969388
53,225.2878397703171,186.17001473903656,108.11333656311032
54,225.37277638912204,189.68265652656555,111.54104173183438
55,225.4222333431244,193.19529831409454,115.00422656536102
56,225.50325095653537,196.70794010162354,118.43585073947904
41,224.3953347206116,144.01831328868866,66.85414016246793
42,224.4683802127838,147.53095507621765,70.2937364578247
43,224.54950213432312,151.04359686374664,73.72525632381439
44,224.620059132576,154.55623865127563,77.16734111309052
45,224.70460832118988,158.06888043880463,80.59543371200562
46,224.7725874185562,161.58152222633362,84.04009640216827
47,224.8512506484985,165.0941640138626,87.47407495975497
48,224.92258250713348,168.6068058013916,90.91538488864899
49,224.9946296215057,172.1194475889206,94.35597956180575
50,225.0629365444184,175.63208937644958,97.80031442642206
51,225.13628005981445,179.14473116397858,101.23961269855499
52,225.2098321914673,182.65737295150757,104.67870235443112
53,225.2800762653351,186.17001473903656,108.12110006809232
54,225.3483980894089,189.68265652656555,111.56542003154752
55,225.44224560260776,193.19529831409454,114.98421430587766
56,225.50714015960696,196.70794010162354,118.43196153640744
57,225.575864315033,200.22058188915253,121.87587916851041
42,224.46143627166748,147.53095507621765,70.30068039894104
43,224.55015778541565,151.04359686374664,73.72460067272186
44,224.6210277080536,154.55623865127563,77.16637253761292
45,224.70302879810333,158.06888043880463,80.59701323509216
46,224.7855514287949,161.58152222633362,84.0271323919296
47,224.8446494340897,165.0941640138626,87.48067617416379
48,224.91610050201416,168.6068058013916,90.92186689376831
49,224.9892950057984,172.1194475889206,94.36131417751307
50,225.0717580318451,175.63208937644958,97.79149293899536
51,225.1477986574173,179.14473116397858,101.22809410095215
52,225.21527111530307,182.65737295150757,104.67326343059537
53,225.2878844738007,186.17001473903656,108.11329185962674
54,225.3638654947281,189.68265652656555,111.54995262622833
55,225.4281491041184,193.19529831409454,114.99831080436701
56,225.50784051418307,196.70794010162354,118.43126118183133
57,225.56912899017337,200.22058188915253,121.88261449337003
58,225.63852369785312,203.73322367668152,125.32586157321927
43,224.5425432920456,151.04359686374664,73.73221516609192
44,224.626362323761,154.55623865127563,77.16103792190552
45,224.69747066497803,158.06888043880463,80.60257136821747
46,224.7739285230637,161.58152222633362,84.0387552976608
47,224.8670309782028,165.0941640138626,87.45829463005069
48,224.91799294948572,168.6068058013916,90.91997444629675
49,225.0017821788788,172.1194475889206,94.34882700443265
50,225.073903799057,175.63208937644958,97.78934717178345
51,225.12884438037872,179.14473116397858,101.24704837799072
52,225.2101004123688,182.65737295150757,104.67843413352963
53,225.28360784053805,186.17001473903656,108.11756849288938
54,225.3535836935044,189.68265652656555,111.56023442745203
55,225.42114555835727,193.19529831409454,115.00531435012815
56,225.4932224750519,196.70794010162354,118.4458792209625
57,225.5740910768509,200.22058188915253,121.8776524066925
58,225.6501764059067,203.73322367668152,125.31420886516568
59,225.7206737995148,207.2458654642105,128.75635325908658
44,224.62770342826843,154.55623865127563,77.15969681739807
45,224.6894985437393,158.06888043880463,80.6105434894562
46,224.77570176124573,161.58152222633362,84.03698205947876
47,224.8527854681015,165.0941640138626,87.47254014015198
48,224.93146359920505,168.6068058013916,90.90650379657743
49,225.00143945217133,172.1194475889206,94.34916973114014
50,225.0712811946869,175.63208937644958,97.79196977615356
51,225.14241933822632,179.14473116397858,101.23347342014313
52,225.2096384763718,182.65737295150757,104.67889606952664
53,225.28310120105743,186.17001473903656,108.11807513237
54,225.3617346286774,189.68265652656555,111.55208349227902
55,225.4273444414139,193.19529831409454,114.9991154670715
56,225.51056742668155,196.70794010162354,118.42853426933286
57,225.570484995842,200.22058188915253,121.88125848770139
58,225.6449460983277,203.73322367668152,125.3194391727447
59,225.71234405040744,207.2458654642105,128.76468300819394
60,225.7865816354752,210.7585072517395,132.20308721065518
45,224.69358146190643,158.06888043880463,80.60646057128906
46,224.773108959198,161.58152222633362,84.03957486152649
47,224.8516827821732,165.0941640138626,87.47364282608027
48,224.9298095703125,168.6068058013916,90.90815782546997
49,225.0005453824997,172.1194475889206,94.35006380081177
50,225.06937384605408,175.63208937644958,97.79387712478638
51,225.14480352401733,179.14473116397858,101.23108923435211
52,225.2109497785568,182.65737295150757,104.67758476734164
53,225.2815365791321,186.17001473903656,108.11963975429532
54,225.34857690334323,189.68265652656555,111.56524121761319
55,225.4192233085633,193.19529831409454,115.00723659992212
56,225.48948228359225,196.70794010162354,118.44961941242215
57,225.57038068771365,200.22058188915253,121.88136279582974
58,225.63920915126803,203.73322367668152,125.32517611980435
59,225.70255398750308,207.2458654642105,128.7744730710983
60,225.77571868896487,210.7585072517395,132.2139501571655
61,225.84293782711032,214.2711490392685,135.65937280654904
46,224.76863861083984,161.58152222633362,84.04404520988464
47,224.83928501605988,165.0941640138626,87.4860405921936
48,224.9196469783783,168.6068058013916,90.91832041740417
49,224.9932736158371,172.1194475889206,94.35733556747437
50,225.0831723213196,175.63208937644958,97.78007864952085
51,225.1526564359665,179.14473116397858,101.22323632240295
52,225.21403431892395,182.65737295150757,104.67450022697449
53,225.28611123561865,186.17001473903656,108.11506509780878
54,225.349709391594,189.68265652656555,111.56410872936243
55,225.42561590671545,193.19529831409454,115.00084400176996
56,225.4898101091385,196.70794010162354,118.44929158687592
57,225.55971145629888,200.22058188915253,121.89203202724451
58,225.6303578615189,203.73322367668152,125.3340274095535
59,225.70550441741943,207.2458654642105,128.77152264118195
60,225.7755994796753,210.7585072517395,132.21406936645508
61,225.8468270301819,214.2711490392685,135.65548360347745
62,225.90418159961703,217.78379082679749,139.11077082157132
47,224.83789920806885,165.0941640138626,87.48742640018463
48,224.9201536178589,168.6068058013916,90.91781377792358
49,225.00227391719812,172.1194475889206,94.34833526611334
50,225.0649482011795,175.63208937644958,97.79830276966095
51,225.139319896698,179.14473116397858,101.23657286167145
52,225.2255976200104,182.65737295150757,104.66293692588803
53,225.28637945652008,186.17001473903656,108.11479687690735
54,225.36638379096988,189.68265652656555,111.54743432998654
55,225.43041408061984,193.19529831409454,114.99604582786557
56,225.49946606159213,196.70794010162354,118.43963563442227
57,225.56719183921817,200.22058188915253,121.88455164432523
58,225.6402224302292,203.73322367668152,125.3241628408432
59,225.7097959518433,207.2458654642105,128.7672311067581
60,225.77728331089023,210.7585072517395,132.21238553524014
61,225.85590183734897,214.2711490392685,135.6464087963104
62,225.8972376585007,217.78379082679749,139.11771476268765
63,225.98001360893247,221.29643261432648,142.54758059978488
48,224.92317855358124,168.6068058013916,90.91478884220123
49,224.98862445354465,172.1194475889206,94.36198472976682
50,225.07627308368683,175.63208937644958,97.78697788715363
51,225.1292616128921,179.14473116397858,101.24663114547735
52,225.20752251148224,182.65737295150757,104.6810120344162
53,225.2911776304245,186.17001473903656,108.10999870300293
54,225.36648809909823,189.68265652656555,111.54733002185819
55,225.45154392719272,193.19529831409454,114.9749159812927
56,225.50809383392337,196.70794010162354,118.43100786209104
57,225.56650638580325,200.22058188915253,121.88523709774014
58,225.6390154361725,203.73322367668152,125.32536983489987
59,225.7168591022492,207.2458654642105,128.76016795635218
60,225.7784456014633,210.7585072517395,132.21122324466708
61,225.84021091461184,214.2711490392685,135.66209971904752
62,225.91000795364383,217.78379082679749,139.10494446754453
63,225.97917914390567,221.29643261432648,142.54841506481168
64,226.05615854263309,224.80907440185547,145.98407745361325
48,273.88474345207214,168.6068058013916,41.95322394371033
49,273.9877700805664,172.1194475889206,45.362839102745056
50,274.02737736701965,175.63208937644958,48.8358736038208
51,274.09955859184265,179.14473116397858,52.276334166526794
52,274.1702198982239,182.65737295150757,55.71831464767456
53,274.2444574832916,186.17001473903656,59.1567188501358
54,274.31872487068176,189.68265652656555,62.59509325027466
55,274.38855171203613,193.19529831409454,66.03790819644928
56,274.4573652744293,196.70794010162354,69.48173642158508
57,274.5383381843567,200.22058188915253,72.9134052991867
58,274.59660172462463,203.73322367668152,76.36778354644775
59,274.683564901352,207.2458654642105,79.7934621572494
60,274.75860714912415,210.7585072517395,83.23106169700623
61,274.8194932937622,214.2711490392685,86.68281733989716
62,274.8869359493256,217.78379082679749,90.12801647186274
63,274.96135234832764,221.29643261432648,93.56624186038971
64,275.0259339809418,224.80907440185547,97.01430201530457
49,273.97575974464417,172.1194475889206,45.3748494386673
50,274.02761578559875,175.63208937644958,48.8356351852417
51,274.0997076034546,179.14473116397858,52.276185154914856
52,274.18220043182373,182.65737295150757,55.70633411407471
53,274.25453066825867,186.17001473903656,59.14664566516876
54,274.3163108825684,189.68265652656555,62.597507238388005
55,274.38974380493164,193.19529831409454,66.03671610355377
56,274.4579315185547,196.70794010162354,69.48117017745972
57,274.52975511550903,200.22058188915253,72.92198836803436
58,274.6010720729828,203.73322367668152,76.3633131980896
59,274.6769189834595,207.2458654642105,79.8001080751419
60,274.74722266197205,210.7585072517395,83.24244618415833
61,274.8222351074219,214.2711490392685,86.68007552623749
62,274.89346265792847,217.78379082679749,90.12148976325989
63,274.9568521976471,221.29643261432648,93.57074201107025
64,275.0258147716522,224.80907440185547,97.01442122459412
65,275.08544921875,228.32171618938446,100.46742856502533
50,274.0277051925659,175.63208937644958,48.835545778274536
51,274.0976810455322,179.14473116397858,52.27821171283722
52,274.1599380970001,182.65737295150757,55.728596448898315
53,274.242639541626,186.17001473903656,59.15853679180145
54,274.31774139404297,189.68265652656555,62.59607672691345
55,274.3878662586212,193.19529831409454,66.0385936498642
56,274.4586765766144,196.70794010162354,69.48042511940002
57,274.528831243515,200.22058188915253,72.92291224002838
58,274.6036946773529,203.73322367668152,76.36069059371948
59,274.67989921569824,207.2458654642105,79.79712784290314
60,274.7485339641571,210.7585072517395,83.24113488197327
61,274.8135030269623,214.2711490392685,86.68880760669708
62,274.88383650779724,217.78379082679749,90.13111591339111
63,274.95917677879333,221.29643261432648,93.56841742992401
64,275.02408623695374,224.80907440185547,97.0161497592926
65,275.0903069972992,228.32171618938446,100.46257078647614
66,275.1544415950775,231.83435797691345,103.9110779762268
51,274.10030364990234,179.14473116397858,52.2755891084671
52,274.17075634002686,182.65737295150757,55.71777820587158
53,274.24412965774536,186.17001473903656,59.15704667568207
54,274.31467175483704,189.68265652656555,62.599146366119385
55,274.39242601394653,193.19529831409454,66.03403389453888
56,274.4598686695099,196.70794010162354,69.47923302650452
57,274.5330333709717,200.22058188915253,72.91871011257172
58,274.6025323867798,203.73322367668152,76.3618528842926
59,274.67063069343567,207.2458654642105,79.80639636516571
60,274.7442126274109,210.7585072517395,83.24545621871948
61,274.82184767723083,214.2711490392685,86.68046295642853
62,274.8886048793793,217.78379082679749,90.12634754180908
63,274.96111392974854,221.29643261432648,93.56648027896881
64,275.0224471092224,224.80907440185547,97.01778888702393
65,275.09528398513794,228.32171618938446,100.45759379863739
66,275.1588523387909,231.83435797691345,103.90666723251343
67,275.235116481781,235.34699976444244,107.34304487705231
52,274.16422963142395,182.65737295150757,55.72430491447449
53,274.2462456226349,186.17001473903656,59.15493071079254
54,274.3184566497803,189.68265652656555,62.59536147117615
55,274.38056468963623,193.19529831409454,66.04589521884918
56,274.45337176322937,196.70794010162354,69.48572993278503
57,274.5298743247986,200.22058188915253,72.92186915874481
58,274.607926607132,203.73322367668152,76.35645866394037
59,274.6767103672028,207.2458654642105,79.80031669139856
60,274.74066615104675,210.7585072517395,83.24900269508362
61,274.81895685195923,214.2711490392685,86.68335378170013
62,274.88699555397034,217.78379082679749,90.12795686721802
63,274.95577931404114,221.29643261432648,93.57181489467621
64,275.03061294555664,224.80907440185547,97.0096230506897
65,275.09307861328125,228.32171618938446,100.45979917049408
66,275.1564085483551,231.83435797691345,103.90911102294922
67,275.2259075641632,235.34699976444244,107.3522537946701
68,275.29019117355347,238.85964155197144,110.80061197280884
53,274.2449939250946,186.17001473903656,59.156182408332825
54,274.3108570575714,189.68265652656555,62.60296106338501
55,274.38628673553467,193.19529831409454,66.04017317295074
56,274.45223927497864,196.70794010162354,69.48686242103577
57,274.5327949523926,200.22058188915253,72.91894853115082
58,274.602472782135,203.73322367668152,76.36191248893738
59,274.6652364730835,207.2458654642105,79.81179058551788
60,274.7449576854706,210.7585072517395,83.24471116065979
61,274.81380105018616,214.2711490392685,86.6885095834732
62,274.886816740036,217.78379082679749,90.12813568115234
63,274.96570348739624,221.29643261432648,93.5618907213211
64,275.03249049186707,224.80907440185547,97.00774550437927
65,275.09257197380066,228.32171618938446,100.46030580997467
66,275.15384554862976,231.83435797691345,103.91167402267456
67,275.23478865623474,235.34699976444244,107.34337270259857
68,275.2942144870758,238.85964155197144,110.7965886592865
69,275.36144852638245,242.37228333950043,114.24199640750885
54,274.31660890579224,189.68265652656555,62.597209215164185
55,274.3891477584839,193.19529831409454,66.03731215000153
56,274.45176243782043,196.70794010162354,69.48733925819397
57,274.5324671268463,200.22058188915253,72.91927635669708
58,274.5979130268097,203.73322367668152,76.3664722442627
59,274.6696174144745,207.2458654642105,79.80740964412689
60,274.7381031513214,210.7585072517395,83.25156569480896
61,274.8090326786041,214.2711490392685,86.69327795505524
62,274.88353848457336,217.78379082679749,90.13141393661499
63,274.9663293361664,221.29643261432648,93.56126487255096
64,275.02337098121643,224.80907440185547,97.01686501502991
65,275.1008868217468,228.32171618938446,100.4519909620285
66,275.1656770706177,231.83435797691345,103.89984250068665
67,275.2314507961273,235.34699976444244,107.346710562706
68,275.2990424633026,238.85964155197144,110.79176068305969
69,275.35516023635864,242.37228333950043,114.24828469753265
70,275.41983127593994,245.88492512702942,117.69625544548035
55,274.3847072124481,193.19529831409454,66.04175269603729
56,274.45241808891296,196.70794010162354,69.48668360710144
57,274.53166246414185,200.22058188915253,72.92008101940155
58,274.59704875946045,203.73322367668152,76.36733651161194
59,274.66827630996704,207.2458654642105,79.80875074863434
60,274.7403681278229,210.7585072517395,83.2493007183075
61,274.80795979499817,214.2711490392685,86.6943508386612
62,274.87877011299133,217.78379082679749,90.13618230819702
63,274.9592363834381,221.29643261432648,93.56835782527924
64,275.03132820129395,224.80907440185547,97.00890779495239
65,275.1004993915558,228.32171618938446,100.45237839221954
66,275.17446875572205,231.83435797691345,103.89105081558228
67,275.2337455749512,235.34699976444244,107.34441578388214
68,275.2907872200012,238.85964155197144,110.80001592636108
69,275.3589153289795,242.37228333950043,114.2445296049118
70,275.42585134506226,245.88492512702942,117.69023537635803
71,275.4948139190674,249.3975669145584,121.1339145898819
56,274.46386218070984,196.70794010162354,69.47523951530457
57,274.5361328125,200.22058188915253,72.9156106710434
58,274.59558844566345,203.73322367668152,76.36879682540894
59,274.66467022895813,207.2458654642105,79.81235682964325
60,274.73536133766174,210.7585072517395,83.25430750846863
61,274.8067080974579,214.2711490392685,86.69560253620148
62,274.88526701927185,217.78379082679749,90.1296854019165
63,274.9556601047516,221.29643261432648,93.57193410396576
64,275.0285863876343,224.80907440185547,97.01164960861206
65,275.0948965549469,228.32171618938446,100.45798122882843
66,275.16666054725647,231.83435797691345,103.89885902404785
67,275.2361595630646,235.34699976444244,107.34200179576874
68,275.30211210250854,238.85964155197144,110.78869104385376
69,275.3600478172302,242.37228333950043,114.24339711666107
70,275.4250168800354,245.88492512702942,117.69106984138489
71,275.50390362739563,249.3975669145584,121.12482488155365
72,275.5573093891144,252.9102087020874,124.58406090736389
57,274.5303213596344,200.22058188915253,72.921422123909
58,274.60864186286926,203.73322367668152,76.35574340820312
59,274.66824650764465,207.2458654642105,79.80878055095673
60,274.7347354888916,210.7585072517395,83.25493335723877
61,274.8093008995056,214.2711490392685,86.69300973415375
62,274.8813331127167,217.78379082679749,90.13361930847168
63,274.9527990818024,221.29643261432648,93.57479512691492
64,275.0183641910553,224.80907440185547,97.02187180519104
65,275.09647607803345,228.32171618938446,100.45640170574188
66,275.1680314540863,231.83435797691345,103.89748811721802
67,275.235116481781,235.34699976444244,107.34304487705231
68,275.30181407928467,238.85964155197144,110.78898906707764
69,275.3638029098511,242.37228333950043,114.23964202404022
70,275.42296051979065,245.88492512702942,117.69312620162964
71,275.49493312835693,249.3975669145584,121.13379538059235
72,275.5573689937592,252.9102087020874,124.58400130271906
73,275.62400698661804,256.4228504896164,128.03000509738922
58,274.5993733406067,203.73322367668152,76.3650119304657
59,274.67286586761475,207.2458654642105,79.80416119098663
60,274.74939823150635,210.7585072517395,83.24027061462402
61,274.8037576675415,214.2711490392685,86.69855296611786
62,274.8781442642212,217.78379082679749,90.13680815696716
63,274.95303750038147,221.29643261432648,93.57455670833588
64,275.02673864364624,224.80907440185547,97.0134973526001
65,275.09257197380066,228.32171618938446,100.46030580997467
66,275.1641273498535,231.83435797691345,103.9013922214508
67,275.23380517959595,235.34699976444244,107.34435617923737
68,275.30622482299805,238.85964155197144,110.78457832336426
69,275.3703594207764,242.37228333950043,114.23308551311487
70,275.4291594028473,245.88492512702942,117.686927318573
71,275.49582719802856,249.3975669145584,121.13290131092072
72,275.5601108074188,252.9102087020874,124.58125948905945
73,275.6347060203552,256.4228504896164,128.01930606365204
74,275.6878435611725,259.9354922771454,131.47881031036377
59,274.67259764671326,207.2458654642105,79.80442941188812
60,274.74164962768555,210.7585072517395,83.24801921844482
61,274.8173773288727,214.2711490392685,86.68493330478668
62,274.8808264732361,217.78379082679749,90.13412594795227
63,274.94755387306213,221.29643261432648,93.58004033565521
64,275.016188621521,224.80907440185547,97.02404737472534
65,275.08544921875,228.32171618938446,100.46742856502533
66,275.1548290252685,231.83435797691345,103.91069054603582
67,275.2290666103363,235.34699976444244,107.34909474849701
68,275.30452609062195,238.85964155197144,110.78627705574036
69,275.3683924674988,242.37228333950043,114.23505246639252
70,275.4341959953308,245.88492512702942,117.68189072608948
71,275.5021452903748,249.3975669145584,121.12658321857447
72,275.559276342392,252.9102087020874,124.58209395408625
73,275.63220262527466,256.4228504896164,128.0218094587326
74,275.69279074668884,259.9354922771454,131.4738631248474
75,275.76014399528503,263.4481340646744,134.9191516637802
60,274.7465968132019,210.7585072517395,83.24307203292847
61,274.8106122016907,214.2711490392685,86.69169843196869
62,274.88070726394653,217.78379082679749,90.13424515724182
63,274.96013045310974,221.29643261432648,93.5674637556076
64,275.018572807312,224.80907440185547,97.02166318893433
