concat,weighted_sum,V,Recovered_Binary,Recovered_Value,V_ideal,Ideal_Digital,Error
2 13 13,58,78.40804755687716,00110000,48,601.4477103948593,369,321
2 13 14,59,78.47139239311221,00110000,48,611.8174985051155,376,328
2 13 15,60,78.544557094574,00110000,48,622.1872866153717,382,334
2 13 16,61,78.61177623271945,00110000,48,632.5570747256279,388,340
2 14 0,46,77.53747701644897,00101111,47,477.0102530717849,293,246
2 14 1,47,77.608123421669,00101111,47,487.38004118204117,299,252
2 14 2,48,77.68848538398743,00101111,47,497.74982929229736,306,259
2 14 3,49,77.76211202144623,00101111,47,508.1196174025536,312,265
2 14 4,50,77.85201072692874,00101111,47,518.4894055128098,318,271
2 14 5,51,77.92149484157562,00101111,47,528.859193623066,325,278
2 14 6,52,77.98287272453308,00101111,47,539.2289817333221,331,284
2 14 7,53,78.05494964122778,00101111,47,549.5987698435783,337,290
2 14 8,54,78.11854779720312,00110000,48,559.9685579538345,344,296
2 14 9,55,78.19445431232458,00110000,48,570.3383460640907,350,302
2 14 10,56,78.25864851474762,00110000,48,580.7081341743469,357,309
2 14 11,57,78.32854986190802,00110000,48,591.0779222846031,363,315
2 14 12,58,78.39919626712802,00110000,48,601.4477103948593,369,321
2 14 13,59,78.47434282302856,00110000,48,611.8174985051155,376,328
2 14 14,60,78.54443788528442,00110000,48,622.1872866153717,382,334
2 14 15,61,78.61566543579104,00110000,48,632.5570747256279,388,340
2 14 16,62,78.67302000522616,00110000,48,642.9268628358841,395,347
2 15 0,47,77.60673761367798,00101111,47,487.38004118204117,299,252
2 15 1,48,77.68899202346802,00101111,47,497.74982929229736,306,259
2 15 2,49,77.77111232280726,00101111,47,508.1196174025536,312,265
2 15 3,50,77.83378660678864,00101111,47,518.4894055128098,318,271
2 15 4,51,77.90815830230713,00101111,47,528.859193623066,325,278
2 15 5,52,77.99443602561954,00101111,47,539.2289817333221,331,284
2 15 6,53,78.05521786212921,00101111,47,549.5987698435783,337,290
2 15 7,54,78.13522219657901,00110000,48,559.9685579538345,344,296
2 15 8,55,78.19925248622897,00110000,48,570.3383460640907,350,302
2 15 9,56,78.26830446720126,00110000,48,580.7081341743469,357,309
2 15 10,57,78.3360302448273,00110000,48,591.0779222846031,363,315
2 15 11,58,78.40906083583832,00110000,48,601.4477103948593,369,321
2 15 12,59,78.47863435745242,00110000,48,611.8174985051155,376,328
2 15 13,60,78.54612171649936,00110000,48,622.1872866153717,382,334
2 15 14,61,78.6247402429581,00110000,48,632.5570747256279,388,340
2 15 15,62,78.66607606410983,00110000,48,642.9268628358841,395,347
2 15 16,63,78.7488520145416,00110000,48,653.2966509461403,401,353
2 16 0,48,77.69201695919037,00101111,47,497.74982929229736,306,259
2 16 1,49,77.75746285915378,00101111,47,508.1196174025536,312,265
2 16 2,50,77.84511148929596,00101111,47,518.4894055128098,318,271
2 16 3,51,77.89810001850122,00101111,47,528.859193623066,325,278
2 16 4,52,77.97636091709137,00101111,47,539.2289817333221,331,284
2 16 5,53,78.06001603603363,00101111,47,549.5987698435783,337,290
2 16 6,54,78.13532650470736,00110000,48,559.9685579538345,344,296
2 16 7,55,78.22038233280185,00110000,48,570.3383460640907,350,302
2 16 8,56,78.2769322395325,00110000,48,580.7081341743469,357,309
2 16 9,57,78.33534479141238,00110000,48,591.0779222846031,363,315
2 16 10,58,78.40785384178164,00110000,48,601.4477103948593,369,321
2 16 11,59,78.48569750785833,00110000,48,611.8174985051155,376,328
2 16 12,60,78.54728400707242,00110000,48,622.1872866153717,382,334
2 16 13,61,78.60904932022098,00110000,48,632.5570747256279,388,340
2 16 14,62,78.67884635925296,00110000,48,642.9268628358841,395,347
2 16 15,63,78.7480175495148,00110000,48,653.2966509461403,401,353
2 16 16,64,78.82499694824222,00110000,48,663.6664390563965,408,360
3 0 0,48,126.65358185768127,01001101,77,497.74982929229736,306,229
3 0 1,49,126.75660848617554,01001101,77,508.1196174025536,312,235
3 0 2,50,126.79621577262878,01001101,77,518.4894055128098,318,241
3 0 3,51,126.86839699745178,01001101,77,528.859193623066,325,248
3 0 4,52,126.93905830383301,01001110,78,539.2289817333221,331,253
3 0 5,53,127.01329588890076,01001110,78,549.5987698435783,337,259
3 0 6,54,127.0875632762909,01001110,78,559.9685579538345,344,266
3 0 7,55,127.15739011764526,01001110,78,570.3383460640907,350,272
3 0 8,56,127.22620368003845,01001110,78,580.7081341743469,357,279
3 0 9,57,127.30717658996582,01001110,78,591.0779222846031,363,285
3 0 10,58,127.36544013023376,01001110,78,601.4477103948593,369,291
3 0 11,59,127.45240330696112,01001110,78,611.8174985051155,376,298
3 0 12,60,127.52744555473328,01001110,78,622.1872866153717,382,304
3 0 13,61,127.58833169937134,01001110,78,632.5570747256279,388,310
3 0 14,62,127.65577435493475,01001110,78,642.9268628358841,395,317
3 0 15,63,127.73019075393677,01001110,78,653.2966509461403,401,323
3 0 16,64,127.7947723865509,01001110,78,663.6664390563965,408,330
3 1 0,49,126.7445981502533,01001101,77,508.1196174025536,312,235
3 1 1,50,126.79645419120789,01001101,77,518.4894055128098,318,241
3 1 2,51,126.86854600906372,01001101,77,528.859193623066,325,248
3 1 3,52,126.95103883743286,01001110,78,539.2289817333221,331,253
3 1 4,53,127.0233690738678,01001110,78,549.5987698435783,337,259
3 1 5,54,127.08514928817755,01001110,78,559.9685579538345,344,266
3 1 6,55,127.15858221054077,01001110,78,570.3383460640907,350,272
3 1 7,56,127.22676992416382,01001110,78,580.7081341743469,357,279
3 1 8,57,127.29859352111816,01001110,78,591.0779222846031,363,285
3 1 9,58,127.36991047859192,01001110,78,601.4477103948593,369,291
3 1 10,59,127.4457573890686,01001110,78,611.8174985051155,376,298
3 1 11,60,127.51606106758118,01001110,78,622.1872866153717,382,304
3 1 12,61,127.591073513031,01001110,78,632.5570747256279,388,310
3 1 13,62,127.6623010635376,01001110,78,642.9268628358841,395,317
3 1 14,63,127.72569060325623,01001110,78,653.2966509461403,401,323
3 1 15,64,127.79465317726135,01001110,78,663.6664390563965,408,330
3 1 16,65,127.85428762435913,01001110,78,674.0362271666527,414,336
3 2 0,50,126.79654359817505,01001101,77,518.4894055128098,318,241
3 2 1,51,126.86651945114136,01001101,77,528.859193623066,325,248
3 2 2,52,126.92877650260925,01001110,78,539.2289817333221,331,253
3 2 3,53,127.01147794723511,01001110,78,549.5987698435783,337,259
3 2 4,54,127.0865797996521,01001110,78,559.9685579538345,344,266
3 2 5,55,127.15670466423035,01001110,78,570.3383460640907,350,272
3 2 6,56,127.22751498222351,01001110,78,580.7081341743469,357,279
3 2 7,57,127.29766964912415,01001110,78,591.0779222846031,363,285
3 2 8,58,127.37253308296204,01001110,78,601.4477103948593,369,291
3 2 9,59,127.44873762130737,01001110,78,611.8174985051155,376,298
3 2 10,60,127.51737236976624,01001110,78,622.1872866153717,382,304
3 2 11,61,127.58234143257141,01001110,78,632.5570747256279,388,310
3 2 12,62,127.65267491340637,01001110,78,642.9268628358841,395,317
3 2 13,63,127.72801518440247,01001110,78,653.2966509461403,401,323
3 2 14,64,127.79292464256287,01001110,78,663.6664390563965,408,330
3 2 15,65,127.85914540290833,01001110,78,674.0362271666527,414,336
3 2 16,66,127.92328000068665,01001110,78,684.4060152769089,420,342
3 3 0,51,126.86914205551147,01001101,77,528.859193623066,325,248
3 3 1,52,126.93959474563599,01001110,78,539.2289817333221,331,253
3 3 2,53,127.01296806335449,01001110,78,549.5987698435783,337,259
3 3 3,54,127.08351016044617,01001110,78,559.9685579538345,344,266
3 3 4,55,127.16126441955566,01001110,78,570.3383460640907,350,272
3 3 5,56,127.22870707511902,01001110,78,580.7081341743469,357,279
3 3 6,57,127.30187177658081,01001110,78,591.0779222846031,363,285
3 3 7,58,127.37137079238892,01001110,78,601.4477103948593,369,291
3 3 8,59,127.4394690990448,01001110,78,611.8174985051155,376,298
3 3 9,60,127.51305103302002,01001110,78,622.1872866153717,382,304
3 3 10,61,127.59068608283997,01001110,78,632.5570747256279,388,310
3 3 11,62,127.6574432849884,01001110,78,642.9268628358841,395,317
3 3 12,63,127.72995233535767,01001110,78,653.2966509461403,401,323
3 3 13,64,127.79128551483154,01001110,78,663.6664390563965,408,330
3 3 14,65,127.86412239074707,01001110,78,674.0362271666527,414,336
3 3 15,66,127.92769074440002,01001110,78,684.4060152769089,420,342
3 3 16,67,128.00395488739014,01001110,78,694.7758033871651,427,349
3 4 0,52,126.93306803703308,01001110,78,539.2289817333221,331,253
3 4 1,53,127.01508402824402,01001110,78,549.5987698435783,337,259
3 4 2,54,127.0872950553894,01001110,78,559.9685579538345,344,266
3 4 3,55,127.14940309524536,01001110,78,570.3383460640907,350,272
3 4 4,56,127.2222101688385,01001110,78,580.7081341743469,357,279
3 4 5,57,127.29871273040771,01001110,78,591.0779222846031,363,285
3 4 6,58,127.37676501274115,01001110,78,601.4477103948593,369,291
3 4 7,59,127.44554877281195,01001110,78,611.8174985051155,376,298
3 4 8,60,127.50950455665588,01001110,78,622.1872866153717,382,304
3 4 9,61,127.58779525756836,01001110,78,632.5570747256279,388,310
3 4 10,62,127.65583395957947,01001110,78,642.9268628358841,395,317
3 4 11,63,127.72461771965027,01001110,78,653.2966509461403,401,323
3 4 12,64,127.79945135116577,01001110,78,663.6664390563965,408,330
3 4 13,65,127.86191701889038,01001110,78,674.0362271666527,414,336
3 4 14,66,127.92524695396423,01001110,78,684.4060152769089,420,342
3 4 15,67,127.99474596977234,01001110,78,694.7758033871651,427,349
3 4 16,68,128.0590295791626,01001110,78,705.1455914974213,433,355
3 5 0,53,127.01383233070374,01001110,78,549.5987698435783,337,259
3 5 1,54,127.07969546318054,01001110,78,559.9685579538345,344,266
3 5 2,55,127.1551251411438,01001110,78,570.3383460640907,350,272
3 5 3,56,127.22107768058777,01001110,78,580.7081341743469,357,279
3 5 4,57,127.30163335800171,01001110,78,591.0779222846031,363,285
3 5 5,58,127.37131118774414,01001110,78,601.4477103948593,369,291
3 5 6,59,127.43407487869263,01001110,78,611.8174985051155,376,298
3 5 7,60,127.51379609107971,01001110,78,622.1872866153717,382,304
3 5 8,61,127.58263945579529,01001110,78,632.5570747256279,388,310
3 5 9,62,127.65565514564514,01001110,78,642.9268628358841,395,317
3 5 10,63,127.73454189300537,01001110,78,653.2966509461403,401,323
3 5 11,64,127.8013288974762,01001110,78,663.6664390563965,408,330
3 5 12,65,127.86141037940979,01001110,78,674.0362271666527,414,336
3 5 13,66,127.92268395423889,01001110,78,684.4060152769089,420,342
3 5 14,67,128.00362706184387,01001110,78,694.7758033871651,427,349
3 5 15,68,128.06305289268494,01001110,78,705.1455914974213,433,355
3 5 16,69,128.13028693199158,01001110,78,715.5153796076775,439,361
3 6 0,54,127.08544731140137,01001110,78,559.9685579538345,344,266
3 6 1,55,127.15798616409302,01001110,78,570.3383460640907,350,272
3 6 2,56,127.22060084342957,01001110,78,580.7081341743469,357,279
3 6 3,57,127.30130553245544,01001110,78,591.0779222846031,363,285
3 6 4,58,127.36675143241882,01001110,78,601.4477103948593,369,291
3 6 5,59,127.43845582008362,01001110,78,611.8174985051155,376,298
3 6 6,60,127.50694155693054,01001110,78,622.1872866153717,382,304
3 6 7,61,127.57787108421326,01001110,78,632.5570747256279,388,310
3 6 8,62,127.6523768901825,01001110,78,642.9268628358841,395,317
3 6 9,63,127.73516774177551,01001110,78,653.2966509461403,401,323
3 6 10,64,127.79220938682556,01001110,78,663.6664390563965,408,330
3 6 11,65,127.86972522735596,01001110,78,674.0362271666527,414,336
3 6 12,66,127.9345154762268,01001110,78,684.4060152769089,420,342
3 6 13,67,128.00028920173645,01001110,78,694.7758033871651,427,349
3 6 14,68,128.06788086891174,01001110,78,705.1455914974213,433,355
3 6 15,69,128.12399864196777,01001110,78,715.5153796076775,439,361
3 6 16,70,128.18866968154907,01001110,78,725.8851677179337,446,368
3 7 0,55,127.15354561805725,01001110,78,570.3383460640907,350,272
3 7 1,56,127.2212564945221,01001110,78,580.7081341743469,357,279
3 7 2,57,127.30050086975098,01001110,78,591.0779222846031,363,285
3 7 3,58,127.36588716506958,01001110,78,601.4477103948593,369,291
3 7 4,59,127.43711471557617,01001110,78,611.8174985051155,376,298
3 7 5,60,127.509206533432,01001110,78,622.1872866153717,382,304
3 7 6,61,127.5767982006073,01001110,78,632.5570747256279,388,310
3 7 7,62,127.64760851860046,01001110,78,642.9268628358841,395,317
3 7 8,63,127.72807478904724,01001110,78,653.2966509461403,401,323
3 7 9,64,127.80016660690308,01001110,78,663.6664390563965,408,330
3 7 10,65,127.86933779716492,01001110,78,674.0362271666527,414,336
3 7 11,66,127.94330716133118,01001110,78,684.4060152769089,420,342
3 7 12,67,128.0025839805603,01001110,78,694.7758033871651,427,349
3 7 13,68,128.05962562561035,01001110,78,705.1455914974213,433,355
3 7 14,69,128.12775373458862,01001110,78,715.5153796076775,439,361
3 7 15,70,128.1946897506714,01001110,78,725.8851677179337,446,368
3 7 16,71,128.2636523246765,01001110,78,736.2549558281898,452,374
3 8 0,56,127.23270058631897,01001110,78,580.7081341743469,357,279
3 8 1,57,127.30497121810913,01001110,78,591.0779222846031,363,285
3 8 2,58,127.36442685127258,01001110,78,601.4477103948593,369,291
3 8 3,59,127.43350863456726,01001110,78,611.8174985051155,376,298
3 8 4,60,127.50419974327087,01001110,78,622.1872866153717,382,304
3 8 5,61,127.57554650306702,01001110,78,632.5570747256279,388,310
3 8 6,62,127.65410542488098,01001110,78,642.9268628358841,395,317
3 8 7,63,127.72449851036072,01001110,78,653.2966509461403,401,323
3 8 8,64,127.79742479324341,01001110,78,663.6664390563965,408,330
3 8 9,65,127.86373496055603,01001110,78,674.0362271666527,414,336
3 8 10,66,127.9354989528656,01001110,78,684.4060152769089,420,342
3 8 11,67,128.0049979686737,01001110,78,694.7758033871651,427,349
3 8 12,68,128.07095050811768,01001110,78,705.1455914974213,433,355
3 8 13,69,128.12888622283936,01001110,78,715.5153796076775,439,361
3 8 14,70,128.19385528564453,01001110,78,725.8851677179337,446,368
3 8 15,71,128.27274203300476,01001110,78,736.2549558281898,452,374
3 8 16,72,128.3261477947235,01001110,78,746.624743938446,459,381
3 9 0,57,127.29915976524353,01001110,78,591.0779222846031,363,285
3 9 1,58,127.3774802684784,01001110,78,601.4477103948593,369,291
3 9 2,59,127.43708491325378,01001110,78,611.8174985051155,376,298
3 9 3,60,127.50357389450073,01001110,78,622.1872866153717,382,304
3 9 4,61,127.57813930511475,01001110,78,632.5570747256279,388,310
3 9 5,62,127.6501715183258,01001110,78,642.9268628358841,395,317
3 9 6,63,127.72163748741156,01001110,78,653.2966509461403,401,323
3 9 7,64,127.78720259666443,01001110,78,663.6664390563965,408,330
3 9 8,65,127.86531448364258,01001110,78,674.0362271666527,414,336
3 9 9,66,127.93686985969543,01001110,78,684.4060152769089,420,342
3 9 10,67,128.00395488739014,01001110,78,694.7758033871651,427,349
3 9 11,68,128.0706524848938,01001110,78,705.1455914974213,433,355
3 9 12,69,128.1326413154602,01001110,78,715.5153796076775,439,361
3 9 13,70,128.19179892539978,01001110,78,725.8851677179337,446,368
3 9 14,71,128.26377153396606,01001110,78,736.2549558281898,452,374
3 9 15,72,128.32620739936834,01001110,78,746.624743938446,459,381
3 9 16,73,128.39284539222717,01001110,78,756.9945320487022,465,387
3 10 0,58,127.36821174621582,01001110,78,601.4477103948593,369,291
3 10 1,59,127.44170427322388,01001110,78,611.8174985051155,376,298
3 10 2,60,127.51823663711548,01001110,78,622.1872866153717,382,304
3 10 3,61,127.57259607315063,01001110,78,632.5570747256279,388,310
3 10 4,62,127.64698266983032,01001110,78,642.9268628358841,395,317
3 10 5,63,127.7218759059906,01001110,78,653.2966509461403,401,323
3 10 6,64,127.79557704925537,01001110,78,663.6664390563965,408,330
3 10 7,65,127.86141037940979,01001110,78,674.0362271666527,414,336
3 10 8,66,127.93296575546265,01001110,78,684.4060152769089,420,342
3 10 9,67,128.00264358520508,01001110,78,694.7758033871651,427,349
3 10 10,68,128.07506322860718,01001110,78,705.1455914974213,433,355
3 10 11,69,128.13919782638555,01001110,78,715.5153796076775,439,361
3 10 12,70,128.19799780845642,01001110,78,725.8851677179337,446,368
3 10 13,71,128.2646656036377,01001110,78,736.2549558281898,452,374
3 10 14,72,128.32894921302795,01001110,78,746.624743938446,459,381
3 10 15,73,128.40354442596436,01001110,78,756.9945320487022,465,387
3 10 16,74,128.45668196678162,01001110,78,767.3643201589584,471,393
3 11 0,59,127.44143605232239,01001110,78,611.8174985051155,376,298
3 11 1,60,127.51048803329468,01001110,78,622.1872866153717,382,304
3 11 2,61,127.58621573448181,01001110,78,632.5570747256279,388,310
3 11 3,62,127.64966487884521,01001110,78,642.9268628358841,395,317
3 11 4,63,127.71639227867126,01001110,78,653.2966509461403,401,323
3 11 5,64,127.78502702713013,01001110,78,663.6664390563965,408,330
3 11 6,65,127.85428762435913,01001110,78,674.0362271666527,414,336
3 11 7,66,127.92366743087763,01001110,78,684.4060152769089,420,342
3 11 8,67,127.99790501594543,01001110,78,694.7758033871651,427,349
3 11 9,68,128.07336449623108,01001110,78,705.1455914974213,433,355
3 11 10,69,128.1372308731079,01001110,78,715.5153796076775,439,361
3 11 11,70,128.20303440093994,01001110,78,725.8851677179337,446,368
3 11 12,71,128.27098369598394,01001110,78,736.2549558281898,452,374
3 11 13,72,128.32811474800116,01001110,78,746.624743938446,459,381
3 11 14,73,128.4010410308838,01001110,78,756.9945320487022,465,387
3 11 15,74,128.46162915229797,01001110,78,767.3643201589584,471,393
3 11 16,75,128.52898240089417,01001111,79,777.7341082692146,478,399
3 12 0,60,127.51543521881104,01001110,78,622.1872866153717,382,304
3 12 1,61,127.5794506072998,01001110,78,632.5570747256279,388,310
3 12 2,62,127.64954566955566,01001110,78,642.9268628358841,395,317
3 12 3,63,127.72896885871887,01001110,78,653.2966509461403,401,323
3 12 4,64,127.78741121292114,01001110,78,663.6664390563965,408,330
3 12 5,65,127.85202264785767,01001110,78,674.0362271666527,414,336
3 12 6,66,127.92512774467468,01001110,78,684.4060152769089,420,342
3 12 7,67,128.0001401901245,01001110,78,694.7758033871651,427,349
3 12 8,68,128.06454300880432,01001110,78,705.1455914974213,433,355
3 12 9,69,128.143310546875,01001110,78,715.5153796076775,439,361
3 12 10,70,128.20300459861755,01001110,78,725.8851677179337,446,368
3 12 11,71,128.27539443969727,01001110,78,736.2549558281898,452,374
3 12 12,72,128.34322452545166,01001110,78,746.624743938446,459,381
3 12 13,73,128.39499115943914,01001110,78,756.9945320487022,465,387
3 12 14,74,128.46052646636963,01001110,78,767.3643201589584,471,393
3 12 15,75,128.52856516838074,01001111,79,777.7341082692146,478,399
3 12 16,76,128.5834014415741,01001111,79,788.1038963794708,484,405
3 13 0,61,127.58290767669678,01001110,78,632.5570747256279,388,310
3 13 1,62,127.65073776245117,01001110,78,642.9268628358841,395,317
3 13 2,63,127.72220373153687,01001110,78,653.2966509461403,401,323
3 13 3,64,127.78908014297485,01001110,78,663.6664390563965,408,330
3 13 4,65,127.85252928733826,01001110,78,674.0362271666527,414,336
3 13 5,66,127.92694568634033,01001110,78,684.4060152769089,420,342
3 13 6,67,127.99549102783203,01001110,78,694.7758033871651,427,349
3 13 7,68,128.06978821754456,01001110,78,705.1455914974213,433,355
3 13 8,69,128.13585996627808,01001110,78,715.5153796076775,439,361
3 13 9,70,128.20804119110107,01001110,78,725.8851677179337,446,368
3 13 10,71,128.27801704406738,01001110,78,736.2549558281898,452,374
3 13 11,72,128.33422422409058,01001110,78,746.624743938446,459,381
3 13 12,73,128.40458750724792,01001110,78,756.9945320487022,465,387
3 13 13,74,128.46070528030396,01001110,78,767.3643201589584,471,393
3 13 14,75,128.52966785430908,01001111,79,777.7341082692146,478,399
3 13 15,76,128.58673930168152,01001111,79,788.1038963794708,484,405
3 13 16,77,128.6388635635376,01001111,79,798.473684489727,490,411
3 14 0,62,127.64683365821838,01001110,78,642.9268628358841,395,317
3 14 1,63,127.72589921951294,01001110,78,653.2966509461403,401,323
3 14 2,64,127.79802083969116,01001110,78,663.6664390563965,408,330
3 14 3,65,127.86537408828735,01001110,78,674.0362271666527,414,336
3 14 4,66,127.94989347457886,01001110,78,684.4060152769089,420,342
3 14 5,67,127.99477577209473,01001110,78,694.7758033871651,427,349
3 14 6,68,128.06326150894165,01001110,78,705.1455914974213,433,355
3 14 7,69,128.129243850708,01001110,78,715.5153796076775,439,361
3 14 8,70,128.20026278495789,01001110,78,725.8851677179337,446,368
3 14 9,71,128.28257679939276,01001110,78,736.2549558281898,452,374
3 14 10,72,128.34277749061584,01001110,78,746.624743938446,459,381
3 14 11,73,128.40625643730164,01001110,78,756.9945320487022,465,387
3 14 12,74,128.47498059272766,01001110,78,767.3643201589584,471,393
3 14 13,75,128.53682041168213,01001111,79,777.7341082692146,478,399
3 14 14,76,128.60769033432007,01001111,79,788.1038963794708,484,405
3 14 15,77,128.6272406578064,01001111,79,798.473684489727,490,411
3 14 16,78,128.72356176376343,01001111,79,808.8434725999832,497,418
3 15 0,63,127.72431969642639,01001110,78,653.2966509461403,401,323
3 15 1,64,127.79119610786438,01001110,78,663.6664390563965,408,330
3 15 2,65,127.86900997161865,01001110,78,674.0362271666527,414,336
3 15 3,66,127.92772054672241,01001110,78,684.4060152769089,420,342
3 15 4,67,127.9992163181305,01001110,78,694.7758033871651,427,349
3 15 5,68,128.06558609008795,01001110,78,705.1455914974213,433,355
3 15 6,69,128.13109159469604,01001110,78,715.5153796076775,439,361
3 15 7,70,128.2004415988922,01001110,78,725.8851677179337,446,368
3 15 8,71,128.27369570732117,01001110,78,736.2549558281898,452,374
3 15 9,72,128.33154201507563,01001110,78,746.624743938446,459,381
3 15 10,73,128.4128725528717,01001110,78,756.9945320487022,465,387
3 15 11,74,128.46389412879944,01001110,78,767.3643201589584,471,393
3 15 12,75,128.53693962097162,01001111,79,777.7341082692146,478,399
3 15 13,76,128.6068558692932,01001111,79,788.1038963794708,484,405
3 15 14,77,128.63841652870178,01001111,79,798.473684489727,490,411
3 15 15,78,128.7325620651245,01001111,79,808.8434725999832,497,418
3 15 16,79,128.7824511528015,01001111,79,819.2132607102394,503,424
3 16 0,64,127.79656052589417,01001110,78,663.6664390563965,408,330
3 16 1,65,127.8643012046814,01001110,78,674.0362271666527,414,336
3 16 2,66,127.92861461639404,01001110,78,684.4060152769089,420,342
3 16 3,67,127.99900770187378,01001110,78,694.7758033871651,427,349
3 16 4,68,128.07506322860718,01001110,78,705.1455914974213,433,355
3 16 5,69,128.14944982528687,01001110,78,715.5153796076775,439,361
3 16 6,70,128.20205092430115,01001110,78,725.8851677179337,446,368
3 16 7,71,128.26776504516602,01001110,78,736.2549558281898,452,374
3 16 8,72,128.34352254867554,01001110,78,746.624743938446,459,381
3 16 9,73,128.40214371681213,01001110,78,756.9945320487022,465,387
3 16 10,74,128.46896052360535,01001110,78,767.3643201589584,471,393
3 16 11,75,128.53410840034485,01001111,79,777.7341082692146,478,399
3 16 12,76,128.59231233596802,01001111,79,788.1038963794708,484,405
3 16 13,77,128.6001205444336,01001111,79,798.473684489727,490,411
3 16 14,78,128.72588634490967,01001111,79,808.8434725999832,497,418
3 16 15,79,128.77997756004333,01001111,79,819.2132607102394,503,424
3 16 16,80,128.8430392742157,01001111,79,829.5830488204956,510,431
4 0 0,64,181.6820502281189,01101111,111,663.6664390563965,408,297
4 0 1,65,181.78653717041016,01101111,111,674.0362271666527,414,303
4 0 2,66,181.84569478034973,01101111,111,684.4060152769089,420,309
4 0 3,67,181.91498517990112,01101111,111,694.7758033871651,427,316
4 0 4,68,181.98251724243164,01101111,111,705.1455914974213,433,322
4 0 5,69,182.05788731575012,01101111,111,715.5153796076775,439,328
4 0 6,70,182.11254477500916,01101111,111,725.8851677179337,446,335
4 0 7,71,182.17378854751587,01101111,111,736.2549558281898,452,341
4 0 8,72,182.23869800567627,01110000,112,746.624743938446,459,347
4 0 9,73,182.3115348815918,01110000,112,756.9945320487022,465,353
4 0 10,74,182.37319588661194,01110000,112,767.3643201589584,471,359
4 0 11,75,182.44123458862305,01110000,112,777.7341082692146,478,366
4 0 12,76,182.5036108493805,01110000,112,788.1038963794708,484,372
4 0 13,77,182.56857991218567,01110000,112,798.473684489727,490,378
4 0 14,78,182.64052271842957,01110000,112,808.8434725999832,497,385
4 0 15,79,182.70039558410645,01110000,112,819.2132607102394,503,391
4 0 16,80,182.76265263557434,01110000,112,829.5830488204956,510,398
4 1 0,65,181.79190158843994,01101111,111,674.0362271666527,414,303
4 1 1,66,181.84712529182434,01101111,111,684.4060152769089,420,309
4 1 2,67,181.9145381450653,01101111,111,694.7758033871651,427,316
4 1 3,68,181.98400735855103,01101111,111,705.1455914974213,433,322
4 1 4,69,182.0531189441681,01101111,111,715.5153796076775,439,328
4 1 5,70,182.1141242980957,01101111,111,725.8851677179337,446,335
4 1 6,71,182.19196796417236,01110000,112,736.2549558281898,452,340
4 1 7,72,182.2405457496643,01110000,112,746.624743938446,459,347
4 1 8,73,182.30244517326355,01110000,112,756.9945320487022,465,353
4 1 9,74,182.36851692199707,01110000,112,767.3643201589584,471,359
4 1 10,75,182.4352741241455,01110000,112,777.7341082692146,478,366
4 1 11,76,182.5016736984253,01110000,112,788.1038963794708,484,372
4 1 12,77,182.5675070285797,01110000,112,798.473684489727,490,378
4 1 13,78,182.6411485671997,01110000,112,808.8434725999832,497,385
4 1 14,79,182.70128965377808,01110000,112,819.2132607102394,503,391
4 1 15,80,182.76304006576538,01110000,112,829.5830488204956,510,398
4 1 16,81,182.82943964004517,01110000,112,839.9528369307518,516,404
4 2 0,66,181.8464994430542,01101111,111,684.4060152769089,420,309
4 2 1,67,181.9162368774414,01101111,111,694.7758033871651,427,316
4 2 2,68,181.99536204338074,01101111,111,705.1455914974213,433,322
4 2 3,69,182.05100297927856,01101111,111,715.5153796076775,439,328
4 2 4,70,182.1226179599762,01101111,111,725.8851677179337,446,335
4 2 5,71,182.17706680297852,01101111,111,736.2549558281898,452,341
4 2 6,72,182.24725127220154,01110000,112,746.624743938446,459,347
4 2 7,73,182.30488896369934,01110000,112,756.9945320487022,465,353
4 2 8,74,182.38046765327454,01110000,112,767.3643201589584,471,359
4 2 9,75,182.4347972869873,01110000,112,777.7341082692146,478,366
4 2 10,76,182.50113725662231,01110000,112,788.1038963794708,484,372
4 2 11,77,182.57054686546326,01110000,112,798.473684489727,490,378
4 2 12,78,182.6413869857788,01110000,112,808.8434725999832,497,385
4 2 13,79,182.70188570022583,01110000,112,819.2132607102394,503,391
4 2 14,80,182.763934135437,01110000,112,829.5830488204956,510,398
4 2 15,81,182.82943964004517,01110000,112,839.9528369307518,516,404
4 2 16,82,182.8973889350891,01110000,112,850.3226250410079,522,410
4 3 0,67,181.9165050983429,01101111,111,694.7758033871651,427,316
4 3 1,68,181.99610710144043,01101111,111,705.1455914974213,433,322
4 3 2,69,182.0555031299591,01101111,111,715.5153796076775,439,328
4 3 3,70,182.11671710014343,01101111,111,725.8851677179337,446,335
4 3 4,71,182.180255651474,01101111,111,736.2549558281898,452,341
4 3 5,72,182.25541710853577,01110000,112,746.624743938446,459,347
4 3 6,73,182.30772018432617,01110000,112,756.9945320487022,465,353
4 3 7,74,182.3720633983612,01110000,112,767.3643201589584,471,359
4 3 8,75,182.44364857673645,01110000,112,777.7341082692146,478,366
4 3 9,76,182.50632286071777,01110000,112,788.1038963794708,484,372
4 3 10,77,182.57087469100952,01110000,112,798.473684489727,490,378
4 3 11,78,182.64392018318176,01110000,112,808.8434725999832,497,385
4 3 12,79,182.7022135257721,01110000,112,819.2132607102394,503,391
4 3 13,80,182.76715278625483,01110000,112,829.5830488204956,510,398
4 3 14,81,182.826966047287,01110000,112,839.9528369307518,516,404
4 3 15,82,182.89756774902344,01110000,112,850.3226250410079,522,410
